id_linea,id_venta,id_producto,nombre_producto_texto,cantidad,precio_unitario,monto_bruto,descuento,costo_unitario
4105,3948,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4106,3949,101,SALSA PICANTE HABANERO LUCHO,1,3000,3000,0.0,1150
4107,3950,101,Salsa Picante Habanero Lucho,2,3000,6000,0.0,1150
4108,3951,107,Salsa Verde Jalapeno,2,3000,6000,0.0,1350
4109,3952,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4110,3953,102,Chilero Criollo Lucho,2,3000,6000,0.0,1100
4111,3954,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4112,3955,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4113,3956,101,Salsa Picante Habanero Lucho,3,3000,9000,0.0,1150
4114,3957,101,Salsa Picante Habanero Lucho,2,3000,6000,0.0,1150
4115,3958,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4116,3959,108,Aderezo Cilantro-Limon,1,3000,3000,0.0,1380
4117,3959,105,Salsa BBQ Tamarindo,1,3000,3000,0.0,1480
4118,3960,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4119,3960,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4120,3961,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4121,3961,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4122,3962,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4123,3962,109,Salsa Inferno Carolina Reaper,1,2850,2850,0.0,1650
4124,3963,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4125,3963,102,Chilero Criollo  Lucho,1,2850,2850,0.0,1100
4126,3963,101,SALSA PICANTE HABANERO LUCHO,1,3000,3000,0.0,1150
4127,3964,101,Salsa Picante Habanero Lucho,1,3150,3150,0.0,1150
4128,3964,102,Chilero Criollo Lucho,1,2850,2850,0.0,1100
4129,3965,103,Salsa de Ajo Lucho,2,3000,6000,0.0,1250
4130,3965,102,Chilero Criollo Lucho,2,3000,6000,0.0,1100
4131,3966,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4132,3966,103,Salsa de Ajo Lucho,2,3000,6000,0.0,1250
4133,3967,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4134,3967,104,Salsa Mango-Habanero,1,3000,3000,0.0,1500
4135,3968,104,Salsa Mango-Habanero,1,3000,3000,0.0,1500
4136,3969,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4137,3970,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4138,3971,102,Chilero Criollo Lucho,3,3000,9000,0.0,1100
4139,3972,106,Salsa Chipotle Dulce,1,3000,3000,0.0,1420
4140,3973,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4141,3974,110,Salsa Curry Tropical,1,3000,3000,0.0,1550
4142,3975,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4143,3975,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4144,3976,101,Salsa Picante Habanero Lucho,-1,3000,3000,0.0,1150
4145,3976,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4146,3977,103,Salsa de Ajo Lucho,2,3150,6300,0.0,1250
4147,3978,103,Salsa de Ajo Lucho,1,3000,3000,450.0,1250
4148,3978,101,Salsa Picante Habanero Lucho,1,3000,3000,450.0,1150
4149,3979,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4150,3980,104,Salsa Mango-Habanero,1,3000,3000,0.0,
4151,3980,101,Salsa Picante Habanero Lucho,2,3000,6000,0.0,1150
4152,3981,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4153,3982,101,Salsa Picante Habanero Lucho,1,3000,3000,750.0,1150
4154,3983,107,Salsa Verde Jalapeno,1,3000,3000,0.0,1350
4155,3984,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4156,3985,106,Salsa Chipotle Dulce,1,3000,3000,0.0,1420
4157,3986,103,Salsa de Ajo Lucho,2,3000,6000,0.0,1250
4158,3987,102,Chilero Criollo Lucho,1,3000,3000,450.0,1100
4159,3987,101,Salsa Picante Habanero Lucho,1,3000,3000,450.0,1150
4160,3988,103,Salsa de Ajo Lucho,1,3000,3000,750.0,1250
4161,3988,102,Chilero Criollo Lucho,2,3000,6000,1500.0,1100
4162,3989,105,Salsa BBQ Tamarindo,1,3000,3000,0.0,1480
4163,3989,102,Chilero Criollo Lucho,1,3150,3150,0.0,1100
4164,3990,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4165,3991,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4166,3992,102,Chilero Criollo  Lucho,1,3000,3000,0.0,1100
4167,3993,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4168,3994,108,Aderezo Cilantro-Limon,1,3000,3000,0.0,1380
4169,3995,110,Salsa Curry Tropical,1,3000,3000,0.0,1550
4170,3995,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4171,3995,104,Salsa Mango-Habanero,1,3000,3000,0.0,1500
4172,3996,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4173,3996,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4174,3997,101,salsa picante habanero lucho ,1,3000,3000,0.0,1150
4175,3998,103,Salsa de Ajo Lucho,3,3000,9000,0.0,1250
4176,3999,103,Salsa de Ajo Lucho,1,2850,2850,427.5,1250
4177,4000,102,Chilero Criollo Lucho,2,3000,6000,0.0,1100
4178,4001,103,Salsa de Ajo Lucho,1,2850,2850,0.0,1250
4179,4002,102,Chilero Criollo  Lucho,1,3000,3000,750.0,1100
4180,4002,103,Salsa de Ajo Lucho,3,3000,9000,2250.0,
4181,4003,110,Salsa Curry Tropical,1,3000,3000,450.0,1550
4182,4003,101,Salsa Picante Habanero Lucho,2,3000,6000,900.0,1150
4183,4004,102,Chilero Criollo  Lucho,2,3000,6000,0.0,1100
4184,4005,103,Salsa de Ajo Lucho,3,3000,9000,0.0,1250
4185,4006,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4186,4006,103,Salsa de Ajo Lucho,1,3000,3000,0.0,
4187,4007,101,Salsa Picante Habanero Lucho,2,3000,6000,0.0,1150
4188,4008,101,Salsa Picante Habanero Lucho,2,3000,6000,0.0,1150
4189,4009,105,Salsa BBQ Tamarindo,1,3000,3000,0.0,1480
4190,4010,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4191,4011,105,Salsa BBQ Tamarindo,2,3150,6300,945.0,1480
4192,4012,102,Chilero Criollo Lucho,1,3150,3150,0.0,1100
4193,4013,103,Salsa de Ajo Lucho,2,3000,6000,0.0,1250
4194,4014,101,Salsa Picante Habanero Lucho,2,3000,6000,0.0,1150
4195,4014,102,Chilero Criollo  Lucho,1,3000,3000,0.0,1100
4196,4015,101,Salsa Picante Habanero Lucho,3,3000,9000,0.0,1150
4197,4015,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4198,4016,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,
4199,4017,102,Chilero Criollo Lucho,1,3000,3000,450.0,1100
4200,4018,103,Salsa de Ajo Lucho,3,3000,9000,0.0,1250
4201,4019,101,salsa picante habanero lucho ,1,3000,3000,0.0,1150
4202,4019,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4203,4020,106,Salsa Chipotle Dulce,1,3000,3000,0.0,1420
4204,4021,102,Chilero Criollo Lucho,3,3000,9000,0.0,1100
4205,4021,110,Salsa Curry Tropical,2,3000,6000,0.0,1550
4206,4022,103,Salsa de Ajo Lucho,3,3000,9000,0.0,1250
4207,4023,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4208,4024,102,Chilero Criollo Lucho,1,2850,2850,0.0,1100
4209,4025,106,Salsa Chipotle Dulce,1,3000,3000,0.0,1420
4210,4026,101,Salsa Picante Habanero Lucho,1,3000,3000,750.0,1150
4211,4027,102,chilero criollo lucho,2,3000,6000,1500.0,1100
4212,4028,102,Chilero Criollo Lucho,3,3000,9000,0.0,1100
4213,4029,109,Salsa Inferno Carolina Reaper,1,3000,3000,750.0,1650
4214,4030,103,Salsa de Ajo Lucho,1,2850,2850,0.0,1250
4215,4031,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4216,4032,101,Salsa Picante Habanero Lucho,1,2850,2850,0.0,1150
4217,4033,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4218,4034,103,Salsa de Ajo Lucho,1,2850,2850,427.5,1250
4219,4035,109,Salsa Inferno Carolina Reaper,2,3000,6000,0.0,1650
4220,4036,102,Chilero Criollo  Lucho,1,3000,3000,0.0,1100
4221,4037,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4222,4037,104,Salsa Mango-Habanero,1,3000,3000,0.0,
4223,4038,102,Chilero Criollo Lucho,2,3000,6000,0.0,1100
4224,4038,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4225,4039,102,chilero criollo lucho,1,3000,3000,0.0,1100
4226,4040,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4227,4041,101,Salsa Picante Habanero Lucho,2,3000,6000,0.0,1150
4228,4042,101,SALSA PICANTE HABANERO LUCHO,1,3000,3000,0.0,1150
4229,4042,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4230,4043,101,salsa picante habanero lucho ,1,3000,3000,450.0,1150
4231,4044,101,Salsa Picante Habanero Lucho,2,3000,6000,0.0,
4232,4045,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4233,4046,102,Chilero Criollo  Lucho,1,3000,3000,0.0,1100
4234,4047,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4235,4048,105,Salsa BBQ Tamarindo,2,3000,6000,0.0,1480
4236,4048,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4237,4048,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4238,4049,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4239,4049,101,salsa picante habanero lucho ,1,3000,3000,0.0,1150
4240,4050,103,Salsa de Ajo Lucho,2,3000,6000,0.0,1250
4241,4050,101,salsa picante habanero lucho ,1,3000,3000,0.0,1150
4242,4051,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4243,4052,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4244,4053,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4245,4054,101,Salsa Picante Habanero Lucho,1,3000,3000,750.0,1150
4246,4054,102,Chilero Criollo Lucho,1,3000,3000,750.0,1100
4247,4055,109,Salsa Inferno Carolina Reaper,2,3000,6000,0.0,1650
4248,4055,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4249,4056,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4250,4056,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4251,4056,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4252,4057,103,Salsa de Ajo Lucho,1,3000,3000,450.0,1250
4253,4058,101,SALSA PICANTE HABANERO LUCHO,1,3000,3000,0.0,1150
4254,4059,103,Salsa de Ajo Lucho,2,3150,6300,0.0,1250
4255,4060,102,Chilero Criollo Lucho,1,3150,3150,0.0,1100
4256,4061,101,Salsa Picante Habanero Lucho,2,3000,6000,0.0,1150
4257,4062,105,Salsa BBQ Tamarindo,1,3000,3000,0.0,1480
4258,4062,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4259,4063,101,SALSA PICANTE HABANERO LUCHO,2,3000,6000,0.0,
4260,4064,110,Salsa Curry Tropical,2,3000,6000,0.0,1550
4261,4065,101,salsa picante habanero lucho ,2,3000,6000,0.0,1150
4262,4066,103,Salsa de Ajo Lucho,1,3000,3000,450.0,
4263,4067,110,Salsa Curry Tropical,2,3000,6000,0.0,1550
4264,4068,102,chilero criollo lucho,1,3000,3000,0.0,1100
4265,4069,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4266,4070,102,Chilero Criollo Lucho,1,3150,3150,0.0,1100
4267,4071,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4268,4071,102,Chilero Criollo Lucho,3,3000,9000,0.0,1100
4269,4072,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4270,4072,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4271,4073,103,Salsa de Ajo Lucho,1,3000,3000,0.0,
4272,4074,107,Salsa Verde Jalapeno,1,3000,3000,0.0,1350
4273,4074,101,salsa picante habanero lucho ,1,3000,3000,0.0,1150
4274,4074,103,salsa de ajo lucho,1,3000,3000,0.0,1250
4275,4075,101,Salsa Picante Habanero Lucho,3,3000,9000,0.0,1150
4276,4076,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4277,4076,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4278,4077,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4279,4078,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4280,4078,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4281,4079,105,Salsa BBQ Tamarindo,1,3000,3000,0.0,1480
4282,4079,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4283,4080,103,SALSA DE AJO LUCHO,1,3000,3000,0.0,1250
4284,4081,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4285,4081,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4286,4082,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4287,4083,103,salsa de ajo lucho,1,3000,3000,0.0,1250
4288,4084,103,Salsa de Ajo Lucho,1,3000,3000,0.0,
4289,4085,103,Salsa de Ajo Lucho,1,3000,3000,450.0,1250
4290,4086,103,SALSA DE AJO LUCHO,2,3150,6300,0.0,1250
4291,4087,103,Salsa de Ajo Lucho,2,3000,6000,900.0,1250
4292,4087,102,Chilero Criollo Lucho,2,3000,6000,900.0,1100
4293,4087,101,Salsa Picante Habanero Lucho,1,3000,3000,450.0,1150
4294,4088,102,Chilero Criollo Lucho,1,3000,3000,750.0,1100
4295,4089,103,Salsa de Ajo Lucho,2,3000,6000,0.0,1250
4296,4090,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4297,4091,108,Aderezo Cilantro-Limon,2,3000,6000,0.0,1380
4298,4092,102,Chilero Criollo Lucho,2,3000,6000,900.0,1100
4299,4093,102,Chilero Criollo Lucho,2,3000,6000,900.0,1100
4300,4093,101,Salsa Picante Habanero Lucho,1,3000,3000,450.0,1150
4301,4094,102,Chilero Criollo Lucho,2,3150,6300,0.0,1100
4302,4094,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4303,4095,101,Salsa Picante Habanero Lucho,2,3000,6000,0.0,1150
4304,4096,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4305,4096,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4306,4097,102,Chilero Criollo  Lucho,2,3000,6000,0.0,1100
4307,4097,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4308,4098,101,Salsa Picante Habanero Lucho,2,3000,6000,0.0,1150
4309,4099,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4310,4099,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4311,4100,101,SALSA PICANTE HABANERO LUCHO,2,3000,6000,0.0,1150
4312,4101,101,Salsa Picante Habanero Lucho,1,3000,3000,450.0,1150
4313,4102,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4314,4102,101,SALSA PICANTE HABANERO LUCHO,1,3000,3000,0.0,1150
4315,4103,105,Salsa BBQ Tamarindo,1,3000,3000,0.0,1480
4316,4103,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4317,4104,101,Salsa Picante Habanero Lucho,1,3000,3000,450.0,1150
4318,4104,102,Chilero Criollo Lucho,2,3000,6000,900.0,1100
4319,4105,101,Salsa Picante Habanero Lucho,1,3000,3000,450.0,1150
4320,4106,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4321,4107,102,chilero criollo lucho,1,3000,3000,0.0,1100
4322,4108,102,Chilero Criollo Lucho,1,3000,3000,450.0,1100
4323,4109,103,Salsa de Ajo Lucho,2,3000,6000,480.0,1250
4324,4110,101,Salsa Picante Habanero Lucho,2,3000,6000,0.0,1150
4325,4111,102,Chilero Criollo Lucho,0,3000,9000,0.0,1100
4326,4112,101,Salsa Picante Habanero Lucho,2,3000,6000,0.0,1150
4327,4113,101,salsa picante habanero lucho ,2,3150,6300,945.0,1150
4328,4114,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4329,4115,101,SALSA PICANTE HABANERO LUCHO,1,3000,3000,0.0,1150
4330,4116,101,salsa picante habanero lucho ,1,3000,3000,240.0,1150
4331,4117,103,Salsa de Ajo Lucho,2,3000,6000,0.0,1250
4332,4118,103,Salsa de Ajo Lucho,1,3000,3000,750.0,1250
4333,4119,103,Salsa de Ajo Lucho,1,3000,3000,240.0,1250
4334,4120,101,SALSA PICANTE HABANERO LUCHO,1,2850,2850,228.0,1150
4335,4121,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4336,4122,101,Salsa Picante Habanero Lucho,3,3000,9000,0.0,1150
4337,4123,101,Salsa Picante Habanero Lucho,3,3000,9000,2250.0,1150
4338,4123,106,Salsa Chipotle Dulce,1,3000,3000,750.0,1420
4339,4124,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4340,4125,101,SALSA PICANTE HABANERO LUCHO,1,3000,3000,0.0,1150
4341,4125,107,Salsa Verde Jalapeno,1,3000,3000,0.0,1350
4342,4125,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4343,4126,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4344,4127,103,Salsa de Ajo Lucho,2,3000,6000,0.0,
4345,4127,101,Salsa Picante Habanero Lucho,2,3000,6000,0.0,1150
4346,4128,103,Salsa de Ajo Lucho,2,3000,6000,900.0,1250
4347,4129,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4348,4129,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4349,4130,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4350,4131,101,salsa picante habanero lucho ,3,3000,9000,0.0,1150
4351,4131,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4352,4132,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4353,4133,101,salsa picante habanero lucho ,1,3000,3000,0.0,1150
4354,4134,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4355,4135,108,Aderezo Cilantro-Limon,1,2850,2850,228.0,1380
4356,4135,102,Chilero Criollo Lucho,3,3000,9000,720.0,1100
4357,4136,103,SALSA DE AJO LUCHO,1,3000,3000,0.0,1250
4358,4137,101,Salsa Picante Habanero Lucho,1,2850,2850,0.0,1150
4359,4138,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4360,4139,101,salsa picante habanero lucho ,1,3000,3000,0.0,1150
4361,4140,101,SALSA PICANTE HABANERO LUCHO,1,3000,3000,240.0,1150
4362,4141,101,Salsa Picante Habanero Lucho,2,3000,6000,900.0,1150
4363,4141,104,Salsa Mango-Habanero,1,3000,3000,450.0,1500
4364,4142,102,Chilero Criollo Lucho,1,3000,3000,750.0,1100
4365,4143,102,Chilero Criollo Lucho,1,3000,3000,0.0,
4366,4144,103,Salsa de Ajo Lucho,2,3000,6000,0.0,1250
4367,4145,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4368,4146,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4369,4147,102,Chilero Criollo Lucho,1,3000,3000,240.0,
4370,4147,109,Salsa Inferno Carolina Reaper,2,2850,5700,456.0,1650
4371,4147,103,Salsa de Ajo Lucho,999,3000,3000,240.0,1250
4372,4148,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4373,4149,101,Salsa Picante Habanero Lucho,2,3000,6000,0.0,1150
4374,4150,102,Chilero Criollo Lucho,1,2850,2850,0.0,1100
4375,4150,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4376,4151,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4377,4152,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4378,4153,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4379,4153,102,Chilero Criollo  Lucho,2,3000,6000,0.0,1100
4380,4154,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4381,4155,101,Salsa Picante Habanero Lucho,2,3000,6000,0.0,1150
4382,4156,109,Salsa Inferno Carolina Reaper,1,3000,3000,0.0,1650
4383,4156,110,Salsa Curry Tropical,1,3000,3000,0.0,1550
4384,4157,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4385,4158,103,salsa de ajo lucho,2,3000,6000,0.0,1250
4386,4159,103,Salsa de Ajo Lucho,1,3000,3000,240.0,1250
4387,4159,102,Chilero Criollo Lucho,1,3000,3000,240.0,1100
4388,4159,101,Salsa Picante Habanero Lucho,1,3000,3000,240.0,
4389,4160,102,Chilero Criollo Lucho,1,3000,3000,450.0,1100
4390,4161,102,Chilero Criollo Lucho,2,3000,6000,900.0,1100
4391,4162,101,Salsa Picante Habanero Lucho,1,3150,3150,0.0,1150
4392,4163,102,chilero criollo lucho,1,3000,3000,0.0,1100
4393,4163,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4394,4164,103,Salsa de Ajo Lucho,1,3000,3000,240.0,1250
4395,4164,101,Salsa Picante Habanero Lucho,1,3000,3000,240.0,1150
4396,4165,103,Salsa de Ajo Lucho,1,3000,3000,240.0,1250
4397,4166,103,Salsa de Ajo Lucho,2,3000,6000,0.0,1250
4398,4167,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4399,4168,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4400,4168,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4401,4168,108,Aderezo Cilantro-Limon,1,3000,3000,0.0,1380
4402,4169,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4403,4170,102,Chilero Criollo Lucho,1,3150,3150,0.0,1100
4404,4171,103,salsa de ajo lucho,1,3000,3000,0.0,1250
4405,4171,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4406,4172,101,SALSA PICANTE HABANERO LUCHO,1,3000,3000,0.0,1150
4407,4173,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4408,4174,106,Salsa Chipotle Dulce,1,3000,3000,450.0,
4409,4175,101,Salsa Picante Habanero Lucho,1,3000,3000,450.0,1150
4410,4176,102,Chilero Criollo Lucho,1,2850,2850,0.0,1100
4411,4177,104,Salsa Mango-Habanero,1,3000,3000,0.0,1500
4412,4178,105,Salsa BBQ Tamarindo,1,3000,3000,0.0,1480
4413,4179,105,Salsa BBQ Tamarindo,1,3000,3000,0.0,
4414,4179,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4415,4180,102,Chilero Criollo Lucho,2,3000,6000,480.0,1100
4416,4181,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4417,4182,103,salsa de ajo lucho,2,3000,6000,0.0,1250
4418,4182,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4419,4183,102,Chilero Criollo Lucho,2,3000,6000,0.0,1100
4420,4184,101,Salsa Picante Habanero Lucho,1,3000,3000,240.0,1150
4421,4185,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4422,4186,101,Salsa Picante Habanero Lucho,1,2850,2850,0.0,1150
4423,4187,101,SALSA PICANTE HABANERO LUCHO,1,2850,2850,0.0,1150
4424,4188,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4425,4189,103,salsa de ajo lucho,1,3000,3000,0.0,1250
4426,4190,101,Salsa Picante Habanero Lucho,1,3150,3150,0.0,1150
4427,4191,106,Salsa Chipotle Dulce,2,3000,6000,480.0,1420
4428,4191,102,Chilero Criollo Lucho,1,3000,3000,240.0,1100
4429,4191,103,Salsa de Ajo Lucho,1,3000,3000,240.0,1250
4430,4192,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4431,4193,101,Salsa Picante Habanero Lucho,2,3000,6000,480.0,1150
4432,4194,101,Salsa Picante Habanero Lucho,3,3000,9000,1350.0,1150
4433,4195,103,Salsa de Ajo Lucho,9999,3000,3000,0.0,1250
4434,4195,101,Salsa Picante Habanero Lucho,2,3000,6000,0.0,1150
4435,4196,102,Chilero Criollo Lucho,3,3000,9000,0.0,1100
4436,4197,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4437,4198,102,Chilero Criollo Lucho,2,3000,6000,480.0,1100
4438,4199,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4439,4200,101,Salsa Picante Habanero Lucho,2,3000,6000,0.0,1150
4440,4200,104,Salsa Mango-Habanero,1,3000,3000,0.0,1500
4441,4201,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4442,4202,103,SALSA DE AJO LUCHO,3,3000,9000,0.0,1250
4443,4202,101,salsa picante habanero lucho ,1,3000,3000,0.0,1150
4444,4203,103,Salsa de Ajo Lucho,1,2850,2850,0.0,1250
4445,4203,101,salsa picante habanero lucho ,2,3000,6000,0.0,1150
4446,4204,103,SALSA DE AJO LUCHO,2,3000,6000,900.0,1250
4447,4204,102,Chilero Criollo Lucho,2,3000,6000,900.0,1100
4448,4204,108,Aderezo Cilantro-Limon,2,3000,6000,900.0,1380
4449,4205,107,Salsa Verde Jalapeno,1,3000,3000,450.0,1350
4450,4206,110,Salsa Curry Tropical,3,3000,9000,720.0,1550
4451,4207,101,Salsa Picante Habanero Lucho,1,3000,3000,240.0,1150
4452,4208,101,salsa picante habanero lucho ,1,3000,3000,450.0,1150
4453,4209,101,Salsa Picante Habanero Lucho,1,3000,3000,450.0,1150
4454,4210,102,Chilero Criollo Lucho,1,3000,3000,240.0,1100
4455,4210,101,Salsa Picante Habanero Lucho,1,3000,3000,240.0,1150
4456,4211,107,Salsa Verde Jalapeno,1,3000,3000,0.0,1350
4457,4211,103,salsa de ajo lucho,1,3000,3000,0.0,1250
4458,4212,101,SALSA PICANTE HABANERO LUCHO,1,3000,3000,0.0,1150
4459,4213,102,Chilero Criollo  Lucho,1,3000,3000,0.0,1100
4460,4213,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4461,4214,103,Salsa de Ajo Lucho,1,3000,3000,750.0,1250
4462,4215,101,salsa picante habanero lucho ,2,2850,5700,0.0,1150
4463,4216,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4464,4216,102,Chilero Criollo Lucho,2,3000,6000,0.0,1100
4465,4217,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4466,4218,103,Salsa de Ajo Lucho,1,3000,3000,750.0,1250
4467,4219,102,Chilero Criollo Lucho,1,3000,3000,0.0,1100
4468,4219,101,salsa picante habanero lucho ,1,3000,3000,0.0,1150
4469,4220,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4470,4221,102,Chilero Criollo Lucho,3,3000,9000,0.0,1100
4471,4221,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4472,4222,103,SALSA DE AJO LUCHO,2,3000,6000,0.0,
4473,4222,101,Salsa Picante Habanero Lucho,1,3000,3000,0.0,1150
4474,4223,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4475,4223,101,Salsa Picante Habanero Lucho,2,3000,6000,0.0,1150
4476,4224,103,Salsa de Ajo Lucho,1,3000,3000,0.0,1250
4477,4225,103,Salsa de Ajo Lucho,2,3000,6000,0.0,1250
