id_venta,fecha_venta,id_cliente,id_canal,canal_texto,id_vendedor,id_promocion,total_factura
2384,2024-12-31,41,3,MAYOREO,4,0,18000.0
2385,2024-12-22,80,3,Venta mayoreo,4,3,8280.0
2386,2024-12-09,80,3,MAYOREO,2,0,12000.0
2387,2024-12-02,80,3,Mayoreo,2,1,16200.0
2388,2024-12-17,14,3,mayoreo,3,3,5520.0
2389,2024-12-05,14,3,Venta mayoreo,1,3,11040.0
2390,2024-12-25,67,3,Mayoreo,4,0,12000.0
2391,2024-12-21,67,3,Venta mayoreo,4,0,9450.0
2392,2024-12-30,35,3,,3,1,36720.0
2393,2024-12-08,35,3,Mayoreo,1,0,30600.0
2394,2024-12-12,35,3,mayoreo,2,3,19320.0
2395,2024-12-09,39,3,Venta mayoreo,3,0,6000.0
2396,2024-12-29,39,3,Mayoreo,1,0,12000.0
2397,2024-12-07,85,3,mayoreo,1,1,8100.0
2398,2024-12-11,85,3,Mayoreo,3,3,16560.0
2399,2024-12-26,56,3,Venta mayoreo,2,3,11040.0
2400,2024-12-19,56,3,Venta mayoreo,2,1,10800.0
2401,2024-12-11,25,3,Venta mayoreo,1,0,6000.0
2402,2024-12-03,25,3,mayoreo,2,3,5520.0
2403,2025-01-30,20,3,mayoreo,4,1,8100.0
2404,2025-01-19,13,3,Venta mayoreo,3,1,5670.0
2405,2025-01-27,84,3,mayoreo,3,0,18000.0
2406,2025-01-17,52,3,Mayoreo,2,1,10260.0
2407,2025-01-05,3,3,mayoreo,1,0,17100.0
2408,2025-01-24,97,3,Mayoreo,1,0,6000.0
2409,2025-01-04,45,3,Mayoreo,4,1,10800.0
2410,2025-01-22,25,3,Mayoreo,4,0,30600.0
2411,2025-01-18,25,3,MAYOREO,2,1,27000.0
2412,2025-01-12,29,3,MAYOREO,2,0,12000.0
2413,2025-01-03,77,3,Mayoreo,4,1,8100.0
2414,2025-01-19,36,3,Mayoreo,1,0,8550.0
2415,2025-01-26,36,3,mayoreo,4,1,16200.0
2416,2025-01-17,12,3,Venta mayoreo,2,0,18000.0
2417,2025-01-06,92,3,MAYOREO,1,0,6000.0
2418,2025-01-31,4,3,mayoreo,3,1,10800.0
2419,2025-01-08,76,3,mayoreo,2,1,5400.0
2420,2025-01-07,87,3,Venta mayoreo,1,0,24000.0
2421,2025-01-23,41,3,mayoreo,3,1,16200.0
2422,2025-01-06,59,3,Mayoreo,3,0,24000.0
2423,2025-01-12,62,3,mayoreo,2,0,9000.0
2424,2025-01-05,62,3,Venta mayoreo,4,0,9000.0
2425,2025-01-28,90,3,MAYOREO,3,1,40500.0
2426,2025-01-19,50,3,MAYOREO,2,0,9000.0
2427,2025-01-13,95,3,mayoreo,3,0,45000.0
2428,2025-01-16,28,3,mayoreo,1,0,6000.0
2429,2025-01-19,78,3,Mayoreo,3,0,18000.0
2430,2025-01-13,55,3,mayoreo,1,1,37800.0
2431,2025-01-28,55,3,mayoreo,4,1,18900.0
2432,2025-01-06,47,3,Mayoreo,1,1,18900.0
2433,2025-01-04,47,3,Venta mayoreo,1,0,18000.0
2434,2025-01-05,42,3,MAYOREO,4,0,17700.0
2435,2025-01-06,14,3,Venta mayoreo,1,0,12000.0
2436,2025-01-02,30,3,Mayoreo,1,0,6000.0
2437,2025-01-05,18,3,Venta mayoreo,1,0,21000.0
2438,2025-01-18,79,3,MAYOREO,4,0,39000.0
2439,2025-01-27,54,3,MAYOREO,4,1,8100.0
2440,2025-01-26,54,3,MAYOREO,2,1,10800.0
2441,2025-01-27,86,3,mayoreo,3,1,5670.0
2442,2025-01-23,43,3,mayoreo,3,0,9000.0
2443,2025-01-30,31,3,Mayoreo,3,1,5400.0
2444,2025-01-03,31,3,Venta mayoreo,2,1,21600.0
2445,2025-01-01,40,3,mayoreo,4,1,16200.0
2446,2025-01-16,40,3,Mayoreo,2,1,16200.0
2447,2025-01-04,66,3,mayoreo,4,1,18900.0
2448,2025-01-05,21,3,MAYOREO,3,1,16200.0
2449,2025-01-15,48,3,Mayoreo,3,1,10800.0
2450,2025-01-25,37,3,Mayoreo,2,1,5400.0
2451,2025-01-11,93,3,Venta mayoreo,4,0,15000.0
2452,2025-01-09,91,3,mayoreo,4,1,10800.0
2453,2025-01-31,10,3,mayoreo,2,1,13500.0
2454,2025-01-23,19,3,Venta mayoreo,2,1,10800.0
2455,2025-01-25,24,3,mayoreo,4,1,10800.0
2456,2025-01-20,46,3,mayoreo,3,0,6000.0
2457,2025-01-16,53,3,Mayoreo,2,0,18000.0
2458,2025-01-07,39,3,mayoreo,2,0,12000.0
2459,2025-01-27,39,3,MAYOREO,1,1,13500.0
2460,2025-01-31,82,3,Mayoreo,2,0,6000.0
2461,2025-01-01,51,3,Mayoreo,4,1,10800.0
2462,2025-01-03,9,3,MAYOREO,1,1,5400.0
2463,2025-01-07,9,3,MAYOREO,4,1,8100.0
2464,2025-01-19,26,3,Mayoreo,2,1,16200.0
2465,2025-01-30,83,3,MAYOREO,1,1,10800.0
2466,2025-01-05,73,3,Mayoreo,2,0,9000.0
2467,2025-01-10,8,3,Venta mayoreo,3,0,6000.0
2468,2025-01-12,64,3,Mayoreo,4,0,24000.0
2469,2025-01-18,38,3,mayoreo,2,1,32400.0
2470,2025-01-02,38,3,mayoreo,2,1,10800.0
2471,2025-01-01,72,3,MAYOREO,3,0,6000.0
2472,2025-01-29,72,3,MAYOREO,2,0,24000.0
2473,2025-01-14,22,3,mayoreo,1,1,32400.0
2474,2025-01-25,22,3,Mayoreo,1,1,21870.0
2475,2025-01-30,49,3,Mayoreo,2,1,8100.0
2476,2025-01-04,49,3,Mayoreo,4,0,12000.0
2477,2025-01-31,7,3,Venta mayoreo,3,1,10800.0
2478,2025-01-20,65,3,mayoreo,3,1,5400.0
2479,2025-01-23,65,3,Mayoreo,3,1,8100.0
2480,2025-01-10,89,3,mayoreo,3,1,18900.0
2481,2025-01-03,27,3,MAYOREO,1,0,12000.0
2482,2025-01-10,27,3,Venta mayoreo,2,0,12000.0
2483,2025-01-18,85,3,mayoreo,3,1,21600.0
2484,2025-01-14,74,3,mayoreo,3,1,21600.0
2485,2025-01-13,74,3,MAYOREO,3,0,27000.0
2486,2025-01-25,60,3,Venta mayoreo,2,1,10800.0
2487,2025-01-07,34,3,mayoreo,2,0,6000.0
2488,2025-01-01,61,3,mayoreo,4,0,9000.0
2489,2025-01-02,61,3,MAYOREO,1,0,5700.0
2490,2025-01-19,15,3,mayoreo,2,1,10800.0
2491,2025-01-13,44,3,Mayoreo,3,0,6000.0
2492,2025-01-27,17,3,MAYOREO,2,0,6000.0
2493,2025-01-11,35,3,Venta mayoreo,2,1,5400.0
2494,2025-01-28,35,3,Mayoreo,4,0,21000.0
2495,2025-01-15,75,3,Venta mayoreo,4,1,10800.0
2496,2025-01-23,68,3,Mayoreo,3,1,10800.0
2497,2025-01-04,80,3,Venta mayoreo,2,0,18000.0
2498,2025-01-06,6,3,Mayoreo,4,1,16200.0
2499,2025-01-26,6,3,MAYOREO,3,1,13500.0
2500,2025-01-15,71,3,Mayoreo,1,1,8100.0
2501,2025-01-11,71,3,Mayoreo,2,0,15000.0
2502,2025-01-10,16,3,mayoreo,4,1,8505.0
2503,2025-01-27,70,3,Venta mayoreo,2,0,21000.0
2504,2025-02-07,40,3,Venta mayoreo,4,0,6300.0
2505,2025-02-28,90,3,Venta mayoreo,1,0,18000.0
2506,2025-02-03,13,3,Venta mayoreo,2,0,6000.0
2507,2025-02-22,68,3,mayoreo,1,0,18000.0
2508,2025-02-06,68,3,mayoreo,4,0,18000.0
2509,2025-02-09,49,3,mayoreo,1,1,18900.0
2510,2025-02-25,94,3,mayoreo,1,0,24000.0
2511,2025-02-09,94,3,Mayoreo,4,1,8100.0
2512,2025-02-13,79,3,Mayoreo,1,0,27000.0
2513,2025-02-17,75,3,Mayoreo,4,1,15390.0
2514,2025-02-15,6,3,Mayoreo,4,0,12000.0
2515,2025-02-14,6,3,Mayoreo,1,0,18000.0
2516,2025-02-19,9,3,Mayoreo,4,1,10800.0
2517,2025-02-08,21,3,Venta mayoreo,2,0,18000.0
2518,2025-02-26,59,3,Venta mayoreo,1,0,21000.0
2519,2025-02-10,59,3,mayoreo,2,1,32400.0
2520,2025-02-02,62,3,MAYOREO,2,1,5400.0
2521,2025-02-08,23,3,Venta mayoreo,3,0,6000.0
2522,2025-02-27,96,3,Venta mayoreo,4,0,30000.0
2523,2025-02-05,16,3,Venta mayoreo,3,1,10800.0
2524,2025-02-27,16,3,Venta mayoreo,2,0,24000.0
2525,2025-02-19,3,3,mayoreo,2,0,9000.0
2526,2025-02-28,92,3,Venta mayoreo,1,0,21000.0
2527,2025-02-08,41,3,Mayoreo,2,1,8100.0
2528,2025-02-10,44,3,Mayoreo,3,1,27000.0
2529,2025-02-04,7,3,Venta mayoreo,2,1,8505.0
2530,2025-02-13,7,3,mayoreo,1,1,16200.0
2531,2025-02-04,60,3,Mayoreo,3,0,9000.0
2532,2025-02-16,73,3,Venta mayoreo,4,0,9000.0
2533,2025-02-19,73,3,MAYOREO,1,1,10800.0
2534,2025-02-23,51,3,MAYOREO,4,1,8100.0
2535,2025-02-21,51,3,Venta mayoreo,1,1,5400.0
2536,2025-02-02,4,3,Mayoreo,2,1,16200.0
2537,2025-02-10,4,3,Mayoreo,3,0,9000.0
2538,2025-02-05,39,3,Mayoreo,4,0,24000.0
2539,2025-02-02,32,3,mayoreo,3,0,36600.0
2540,2025-02-12,48,3,Venta mayoreo,3,0,6000.0
2541,2025-02-12,48,3,Mayoreo,3,1,15930.0
2542,2025-02-18,54,3,mayoreo,2,1,10800.0
2543,2025-02-13,56,3,Venta mayoreo,3,0,24000.0
2544,2025-02-20,89,3,Venta mayoreo,2,0,9000.0
2545,2025-02-14,45,3,MAYOREO,3,1,21600.0
2546,2025-02-25,67,3,Venta mayoreo,1,0,24000.0
2547,2025-02-20,67,3,MAYOREO,2,0,17100.0
2548,2025-02-13,82,3,Mayoreo,3,1,8100.0
2549,2025-02-20,47,3,mayoreo,2,0,17100.0
2550,2025-02-16,47,3,MAYOREO,3,0,9000.0
2551,2025-02-28,17,3,Mayoreo,3,0,24000.0
2552,2025-02-05,30,3,Venta mayoreo,1,0,18000.0
2553,2025-02-24,19,3,Venta mayoreo,1,0,18000.0
2554,2025-02-27,29,3,Mayoreo,3,1,7695.0
2555,2025-02-20,72,3,Mayoreo,2,0,11400.0
2556,2025-02-20,34,3,MAYOREO,4,1,21600.0
2557,2025-02-19,34,3,Venta mayoreo,1,0,6000.0
2558,2025-02-16,85,3,Mayoreo,3,0,33000.0
2559,2025-02-18,15,3,mayoreo,3,1,18900.0
2560,2025-02-20,15,3,Mayoreo,3,0,12000.0
2561,2025-02-04,81,3,mayoreo,4,0,18000.0
2562,2025-02-03,27,3,Mayoreo,4,1,8100.0
2563,2025-02-19,71,3,mayoreo,3,1,5400.0
2564,2025-02-09,43,3,Venta mayoreo,1,0,18000.0
2565,2025-02-25,61,3,MAYOREO,4,0,9000.0
2566,2025-02-08,78,3,Venta mayoreo,4,1,8100.0
2567,2025-02-25,78,3,Venta mayoreo,1,1,10800.0
2568,2025-02-06,55,3,Venta mayoreo,2,1,24300.0
2569,2025-02-05,55,3,mayoreo,3,1,32400.0
2570,2025-02-28,69,3,Mayoreo,1,1,10800.0
2571,2025-02-08,53,3,MAYOREO,4,0,6000.0
2572,2025-02-01,52,3,MAYOREO,3,0,18000.0
2573,2025-02-11,88,3,Mayoreo,4,1,13500.0
2574,2025-02-21,37,3,Venta mayoreo,2,0,9000.0
2575,2025-02-13,10,3,Venta mayoreo,1,1,21600.0
2576,2025-02-11,95,3,MAYOREO,1,0,9000.0
2577,2025-02-02,91,3,Venta mayoreo,4,1,10800.0
2578,2025-02-15,91,3,Venta mayoreo,2,1,15390.0
2579,2025-02-26,28,3,Mayoreo,3,0,36000.0
2580,2025-02-19,58,3,Mayoreo,3,0,12000.0
2581,2025-02-20,66,3,mayoreo,4,0,21000.0
2582,2025-02-05,76,3,Mayoreo,3,1,21600.0
2583,2025-02-01,77,3,mayoreo,2,0,18000.0
2584,2025-02-23,77,3,Venta mayoreo,1,0,36000.0
2585,2025-02-22,63,3,mayoreo,3,0,18000.0
2586,2025-02-28,63,3,Venta mayoreo,4,0,9000.0
2587,2025-02-22,50,3,Mayoreo,2,0,27000.0
2588,2025-02-24,50,3,Venta mayoreo,3,1,8100.0
2589,2025-02-12,18,3,Venta mayoreo,2,1,16200.0
2590,2025-02-28,22,3,MAYOREO,1,1,10800.0
2591,2025-02-18,74,3,Venta mayoreo,1,0,18000.0
2592,2025-02-02,70,3,mayoreo,4,0,5700.0
2593,2025-02-02,12,3,Mayoreo,2,0,33000.0
2594,2025-02-28,8,3,MAYOREO,4,0,36000.0
2595,2025-02-17,33,3,mayoreo,3,0,12000.0
2596,2025-02-18,38,3,Mayoreo,2,1,13500.0
2597,2025-02-01,84,3,Venta mayoreo,4,0,18000.0
2598,2025-02-14,87,3,MAYOREO,4,0,24000.0
2599,2025-02-06,87,3,Venta mayoreo,3,0,9000.0
2600,2025-02-07,57,3,Mayoreo,3,1,21600.0
2601,2025-02-05,14,3,Mayoreo,4,0,24000.0
2602,2025-02-17,14,3,Venta mayoreo,1,0,6300.0
2603,2025-03-28,93,3,mayoreo,4,1,10800.0
2604,2025-03-04,93,3,Venta mayoreo,1,0,12000.0
2605,2025-03-02,71,3,mayoreo,2,0,9000.0
2606,2025-03-23,82,3,Venta mayoreo,4,0,42000.0
2607,2025-03-23,82,3,mayoreo,1,1,27000.0
2608,2025-03-05,83,3,mayoreo,3,0,12000.0
2609,2025-03-17,83,3,Venta mayoreo,1,0,6000.0
2610,2025-03-21,59,3,Venta mayoreo,1,0,21000.0
2611,2025-03-05,9,3,MAYOREO,1,1,43200.0
2612,2025-03-16,87,3,MAYOREO,4,1,16200.0
2613,2025-03-22,72,3,mayoreo,1,1,8100.0
2614,2025-03-23,37,3,MAYOREO,1,0,15000.0
2615,2025-03-15,61,3,MAYOREO,4,0,18000.0
2616,2025-03-12,61,3,Mayoreo,4,0,35400.0
2617,2025-03-13,97,3,Mayoreo,2,0,9000.0
2618,2025-03-29,76,3,Mayoreo,2,1,16200.0
2619,2025-03-25,43,3,Mayoreo,4,0,18000.0
2620,2025-03-15,35,3,mayoreo,3,0,9000.0
2621,2025-03-30,11,3,Mayoreo,1,1,5400.0
2622,2025-03-29,95,3,Venta mayoreo,1,1,5400.0
2623,2025-03-09,58,3,Venta mayoreo,3,1,24300.0
2624,2025-03-05,55,3,Venta mayoreo,3,1,16200.0
2625,2025-03-15,65,3,MAYOREO,1,1,15795.0
2626,2025-03-10,42,3,mayoreo,2,0,12000.0
2627,2025-03-31,42,3,Mayoreo,3,1,8100.0
2628,2025-03-09,78,3,mayoreo,1,0,21000.0
2629,2025-03-17,78,3,Venta mayoreo,2,1,21600.0
2630,2025-03-21,27,3,Venta mayoreo,3,1,10800.0
2631,2025-03-18,69,3,mayoreo,2,0,18000.0
2632,2025-03-09,94,3,Venta mayoreo,3,1,5400.0
2633,2025-03-22,96,3,Mayoreo,4,1,16200.0
2634,2025-03-19,73,3,mayoreo,2,0,9000.0
2635,2025-03-28,7,3,mayoreo,2,1,8100.0
2636,2025-03-13,7,3,Mayoreo,1,1,10800.0
2637,2025-03-07,91,3,mayoreo,4,1,5400.0
2638,2025-03-09,28,3,Venta mayoreo,3,1,16605.0
2639,2025-03-06,88,3,Venta mayoreo,2,0,9000.0
2640,2025-03-12,88,3,Mayoreo,3,1,8100.0
2641,2025-03-27,67,3,mayoreo,1,1,21600.0
2642,2025-03-28,10,3,MAYOREO,4,0,9000.0
2643,2025-03-07,10,3,MAYOREO,2,0,9000.0
2644,2025-03-30,47,3,Venta mayoreo,4,0,6000.0
2645,2025-03-09,39,3,Mayoreo,4,1,16200.0
2646,2025-03-20,39,3,Mayoreo,1,0,36000.0
2647,2025-03-16,6,3,Mayoreo,1,1,16200.0
2648,2025-03-29,22,3,Mayoreo,3,0,18000.0
2649,2025-03-19,33,3,mayoreo,1,0,12000.0
2650,2025-03-26,33,3,Mayoreo,2,0,45000.0
2651,2025-03-08,40,3,Venta mayoreo,1,1,5400.0
2652,2025-03-25,5,3,mayoreo,2,0,18000.0
2653,2025-03-31,5,3,MAYOREO,1,0,6000.0
2654,2025-03-07,89,3,Mayoreo,1,1,27270.0
2655,2025-03-27,64,3,Mayoreo,1,0,15000.0
2656,2025-03-30,21,3,Venta mayoreo,1,1,29700.0
2657,2025-03-07,25,3,Mayoreo,1,0,18000.0
2658,2025-03-22,34,3,Mayoreo,2,1,16200.0
2659,2025-03-05,34,3,Venta mayoreo,1,0,9000.0
2660,2025-03-17,60,3,Mayoreo,2,1,8100.0
2661,2025-03-10,50,3,MAYOREO,2,0,6000.0
2662,2025-03-29,79,3,Venta mayoreo,2,1,16200.0
2663,2025-03-24,77,3,Venta mayoreo,1,1,8100.0
2664,2025-03-09,26,3,Mayoreo,1,0,30000.0
2665,2025-03-25,12,3,MAYOREO,4,0,18000.0
2666,2025-03-08,86,3,Mayoreo,4,1,21600.0
2667,2025-03-21,86,3,MAYOREO,1,0,6000.0
2668,2025-03-07,81,3,mayoreo,2,0,18000.0
2669,2025-03-10,15,3,mayoreo,3,1,5400.0
2670,2025-03-03,54,3,Mayoreo,1,1,10800.0
2671,2025-03-28,54,3,Venta mayoreo,2,0,18000.0
2672,2025-03-01,18,3,MAYOREO,4,0,12000.0
2673,2025-03-30,46,3,MAYOREO,2,0,27000.0
2674,2025-03-04,46,3,Venta mayoreo,3,0,9000.0
2675,2025-03-21,44,3,Mayoreo,2,0,15000.0
2676,2025-03-29,44,3,Venta mayoreo,1,0,9000.0
2677,2025-03-12,30,3,MAYOREO,2,0,21000.0
2678,2025-03-12,75,3,Venta mayoreo,1,0,9000.0
2679,2025-03-15,45,3,MAYOREO,2,0,6000.0
2680,2025-03-08,45,3,Mayoreo,3,1,16200.0
2681,2025-03-20,84,3,,2,0,18000.0
2682,2025-03-10,84,3,mayoreo,3,0,9000.0
2683,2025-03-05,3,3,MAYOREO,3,1,21600.0
2684,2025-03-06,74,3,mayoreo,2,0,15000.0
2685,2025-03-11,74,3,Venta mayoreo,2,0,21000.0
2686,2025-03-27,36,3,mayoreo,1,1,10800.0
2687,2025-03-07,32,3,mayoreo,2,0,9000.0
2688,2025-03-01,14,3,Mayoreo,2,1,10800.0
2689,2025-03-03,4,3,MAYOREO,4,0,9000.0
2690,2025-03-09,63,3,MAYOREO,1,0,9000.0
2691,2025-03-08,92,3,Mayoreo,4,1,32400.0
2692,2025-03-10,20,3,MAYOREO,3,0,6000.0
2693,2025-03-22,68,3,MAYOREO,1,0,12000.0
2694,2025-03-25,23,3,Mayoreo,3,1,5400.0
2695,2025-03-02,70,3,Venta mayoreo,1,1,8100.0
2696,2025-03-08,90,3,mayoreo,1,1,10800.0
2697,2025-03-24,90,3,Mayoreo,1,1,16200.0
2698,2025-03-31,80,3,mayoreo,2,0,18000.0
2699,2025-03-12,80,3,MAYOREO,1,0,33000.0
2700,2025-03-29,62,3,MAYOREO,1,1,5400.0
2701,2025-03-10,56,3,MAYOREO,1,1,8100.0
2702,2025-04-28,42,3,Venta mayoreo,4,0,21000.0
2703,2025-04-21,46,3,mayoreo,2,0,12000.0
2704,2025-04-23,46,3,Venta mayoreo,4,1,7695.0
2705,2025-04-28,30,3,mayoreo,1,0,12000.0
2706,2025-04-09,30,3,mayoreo,4,1,37800.0
2707,2025-04-20,33,3,MAYOREO,3,1,27810.0
2708,2025-04-02,64,3,Mayoreo,2,1,8100.0
2709,2025-04-03,48,3,Mayoreo,1,1,10800.0
2710,2025-04-24,88,3,Mayoreo,3,0,6000.0
2711,2025-04-03,52,3,mayoreo,4,0,12000.0
2712,2025-04-20,97,3,Venta mayoreo,3,0,24000.0
2713,2025-04-18,97,3,Venta mayoreo,1,1,5400.0
2714,2025-04-21,51,3,MAYOREO,4,0,6000.0
2715,2025-04-19,80,3,mayoreo,2,0,21000.0
2716,2025-04-07,80,3,MAYOREO,2,1,8100.0
2717,2025-04-25,62,3,Mayoreo,4,0,12000.0
2718,2025-04-22,54,3,Mayoreo,2,1,24705.0
2719,2025-04-13,54,3,Mayoreo,2,1,16200.0
2720,2025-04-27,35,3,mayoreo,2,1,21600.0
2721,2025-04-17,69,3,Venta mayoreo,2,1,10260.0
2722,2025-04-05,58,3,Venta mayoreo,2,0,12000.0
2723,2025-04-22,58,3,Venta mayoreo,1,0,36000.0
2724,2025-04-13,67,3,Venta mayoreo,2,0,12000.0
2725,2025-04-12,39,3,Venta mayoreo,2,1,29700.0
2726,2025-04-01,77,3,Venta mayoreo,1,0,12000.0
2727,2025-04-03,56,3,Mayoreo,4,0,6000.0
2728,2025-04-02,22,3,MAYOREO,4,1,8100.0
2729,2025-04-30,22,3,mayoreo,3,0,12000.0
2730,2025-04-16,23,3,Venta mayoreo,3,0,48000.0
2731,2025-04-27,37,3,MAYOREO,4,0,12000.0
2732,2025-04-16,38,3,mayoreo,1,0,6000.0
2733,2025-04-13,49,3,MAYOREO,3,0,12000.0
2734,2025-04-24,17,3,mayoreo,4,1,29700.0
2735,2025-04-02,4,3,MAYOREO,1,0,24000.0
2736,2025-04-18,4,3,MAYOREO,2,0,21000.0
2737,2025-04-17,41,3,Venta mayoreo,1,0,12000.0
2738,2025-04-10,85,3,Mayoreo,1,0,45450.0
2739,2025-04-15,19,3,Mayoreo,3,0,12000.0
2740,2025-04-14,19,3,Venta mayoreo,4,0,12000.0
2741,2025-04-13,89,3,mayoreo,4,0,18000.0
2742,2025-04-12,2,3,Venta mayoreo,2,1,24300.0
2743,2025-04-07,83,3,MAYOREO,2,1,21600.0
2744,2025-04-29,87,3,MAYOREO,3,0,27000.0
2745,2025-04-18,10,3,MAYOREO,1,0,24000.0
2746,2025-04-05,10,3,MAYOREO,4,0,21450.0
2747,2025-04-15,74,3,mayoreo,1,0,21000.0
2748,2025-04-21,74,3,Venta mayoreo,3,1,21600.0
2749,2025-04-07,28,3,Venta mayoreo,2,0,5700.0
2750,2025-04-21,79,3,MAYOREO,2,0,12000.0
2751,2025-04-23,26,3,MAYOREO,3,0,6000.0
2752,2025-04-22,36,3,Venta mayoreo,2,0,9000.0
2753,2025-04-11,76,3,Venta mayoreo,3,0,18000.0
2754,2025-04-28,76,3,mayoreo,3,1,16200.0
2755,2025-04-27,78,3,MAYOREO,2,0,9000.0
2756,2025-04-17,9,3,mayoreo,3,0,45000.0
2757,2025-04-11,11,3,MAYOREO,4,0,12000.0
2758,2025-04-09,45,3,mayoreo,3,1,18900.0
2759,2025-04-03,5,3,Mayoreo,2,1,5400.0
2760,2025-04-11,61,3,MAYOREO,2,1,8100.0
2761,2025-04-25,61,3,MAYOREO,2,0,26550.0
2762,2025-04-15,63,3,mayoreo,3,0,12000.0
2763,2025-04-17,63,3,Venta mayoreo,1,1,16200.0
2764,2025-04-22,95,3,mayoreo,4,0,9000.0
2765,2025-04-16,95,3,mayoreo,1,1,8100.0
2766,2025-04-24,91,3,Mayoreo,3,0,27000.0
2767,2025-04-19,47,3,MAYOREO,1,1,27000.0
2768,2025-04-27,47,3,Venta mayoreo,4,0,18000.0
2769,2025-04-07,94,3,Mayoreo,3,1,16200.0
2770,2025-04-05,13,3,MAYOREO,1,1,8100.0
2771,2025-04-08,13,3,Venta mayoreo,4,1,16200.0
2772,2025-04-10,40,3,mayoreo,3,0,27000.0
2773,2025-04-22,16,3,MAYOREO,1,0,12000.0
2774,2025-04-15,60,3,Mayoreo,4,0,9000.0
2775,2025-04-20,3,3,mayoreo,2,1,8100.0
2776,2025-04-29,3,3,Venta mayoreo,1,1,10800.0
2777,2025-04-16,73,3,MAYOREO,2,1,22140.0
2778,2025-04-08,93,3,Mayoreo,2,0,21000.0
2779,2025-04-09,15,3,MAYOREO,3,1,8100.0
2780,2025-04-14,18,3,mayoreo,4,0,9000.0
2781,2025-04-08,18,3,Mayoreo,1,1,5400.0
2782,2025-04-06,68,3,Mayoreo,4,1,21600.0
2783,2025-04-23,50,3,MAYOREO,4,0,6000.0
2784,2025-04-05,50,3,Mayoreo,4,1,11070.0
2785,2025-04-03,6,3,Venta mayoreo,4,0,18000.0
2786,2025-04-08,84,3,mayoreo,4,1,10800.0
2787,2025-04-25,20,3,Venta mayoreo,3,0,18000.0
2788,2025-04-13,90,3,mayoreo,4,0,18000.0
2789,2025-04-22,90,3,Mayoreo,3,1,16200.0
2790,2025-04-14,65,3,Venta mayoreo,4,1,8100.0
2791,2025-04-01,86,3,mayoreo,4,1,10800.0
2792,2025-04-06,27,3,Mayoreo,2,0,24000.0
2793,2025-04-08,57,3,mayoreo,1,1,8100.0
2794,2025-04-16,53,3,Venta mayoreo,1,1,5400.0
2795,2025-04-17,53,3,,4,0,12000.0
2796,2025-04-16,66,3,Venta mayoreo,3,1,16200.0
2797,2025-04-04,66,3,MAYOREO,4,0,24000.0
2798,2025-04-12,7,3,Venta mayoreo,3,1,8100.0
2799,2025-04-17,34,3,Mayoreo,4,1,21600.0
2800,2025-04-03,8,3,mayoreo,1,1,10800.0
2801,2025-04-14,8,3,Mayoreo,1,0,21000.0
2802,2025-04-10,44,3,mayoreo,1,1,8100.0
2803,2025-04-21,72,3,mayoreo,3,1,32400.0
2804,2025-04-27,72,3,mayoreo,2,0,24000.0
2805,2025-04-20,43,3,MAYOREO,3,1,10800.0
2806,2025-04-02,43,3,Venta mayoreo,3,0,12000.0
2807,2025-05-22,56,3,,4,1,27000.0
2808,2025-05-03,56,3,MAYOREO,1,0,12000.0
2809,2025-05-03,91,3,mayoreo,3,0,18000.0
2810,2025-05-17,86,3,Mayoreo,1,0,12000.0
2811,2025-05-24,41,3,Venta mayoreo,2,0,36000.0
2812,2025-05-03,41,3,Mayoreo,2,0,12000.0
2813,2025-05-05,48,3,mayoreo,3,1,10800.0
2814,2025-05-08,76,3,Venta mayoreo,4,0,6000.0
2815,2025-05-12,70,3,Venta mayoreo,2,0,12000.0
2816,2025-05-27,61,3,MAYOREO,3,0,36000.0
2817,2025-05-20,61,3,Mayoreo,4,0,9000.0
2818,2025-05-07,19,3,Venta mayoreo,2,1,18900.0
2819,2025-05-14,82,3,Venta mayoreo,1,1,8100.0
2820,2025-05-28,37,3,Mayoreo,2,0,15000.0
2821,2025-05-14,6,3,Venta mayoreo,1,0,12000.0
2822,2025-05-29,73,3,MAYOREO,4,0,9000.0
2823,2025-05-30,73,3,mayoreo,4,1,24300.0
2824,2025-05-23,80,3,MAYOREO,1,0,9000.0
2825,2025-05-08,79,3,MAYOREO,1,0,18000.0
2826,2025-05-14,24,3,Mayoreo,1,0,18000.0
2827,2025-05-20,15,3,MAYOREO,2,0,24000.0
2828,2025-05-13,60,3,mayoreo,1,0,9000.0
2829,2025-05-10,63,3,mayoreo,2,1,16200.0
2830,2025-05-22,26,3,Venta mayoreo,2,1,16200.0
2831,2025-05-15,44,3,Venta mayoreo,2,0,18000.0
2832,2025-05-20,13,3,MAYOREO,3,0,30000.0
2833,2025-05-05,13,3,Mayoreo,2,0,27000.0
2834,2025-05-14,55,3,MAYOREO,1,0,9450.0
2835,2025-05-20,53,3,Venta mayoreo,3,0,6000.0
2836,2025-05-24,53,3,MAYOREO,4,1,21600.0
2837,2025-05-22,67,3,Mayoreo,1,1,10800.0
2838,2025-05-19,67,3,MAYOREO,4,0,18900.0
2839,2025-05-04,10,3,MAYOREO,4,0,24000.0
2840,2025-05-15,10,3,Venta mayoreo,1,1,10800.0
2841,2025-05-21,72,3,mayoreo,3,0,23100.0
2842,2025-05-01,28,3,MAYOREO,4,0,9000.0
2843,2025-05-03,29,3,Venta mayoreo,4,1,5670.0
2844,2025-05-19,62,3,mayoreo,3,0,12000.0
